title,company,location,work_type,level,compensation,link,id,scraped_date
Senior AI Engineer - AI Platform,ClickUp,,,,,https://www.builtinla.com/job/senior-ai-engineer-ai-platform/9214269,9214269,2026-05-29
Senior Applied AI Engineer,StackBlitz,,,,,https://www.builtinla.com/job/senior-applied-ai-engineer/7094264,7094264,2026-05-29
"Senior AI Engineer, Applied AI",Clarium,,,,,https://www.builtinla.com/job/senior-ai-engineer-applied-ai/9209883,9209883,2026-05-29
Senior Applied AI Engineer,Wellthy,,,,,https://www.builtinla.com/job/senior-applied-ai-engineer/8494239,8494239,2026-05-29
Principal Cyber AI Engineer,Phizenix,,,,,https://www.builtinla.com/job/principal-cyber-ai-engineer/8721705,8721705,2026-05-29
Senior AI Engineer,SecurityScorecard,,,,,https://www.builtinla.com/job/senior-ai-engineer/8956492,8956492,2026-05-29
Staff AI Engineer,SecurityScorecard,,,,,https://www.builtinla.com/job/staff-ai-engineer/8956504,8956504,2026-05-29
"Staff AI Engineer - Grafana Ops, AI/ML | USA | Remote",Grafana Labs,,,,,https://www.builtinla.com/job/staff-ai-engineer-grafana-ops-ai-ml-usa-remote/8076344,8076344,2026-05-29
"Senior Consultant, Anthropic AI Engineer",Astound Digital,,,,,https://www.builtinla.com/job/senior-consultant-ai-engineer/9174078,9174078,2026-05-29
Staff AI Engineer,Syndesus,,,,,https://www.builtinla.com/job/staff-ai-engineer/9496222,9496222,2026-05-29
Staff Machine Learning Engineer - Edge AI,Samsara,,,,,https://www.builtinla.com/job/staff-machine-learning-engineer/7823375,7823375,2026-05-29
Staff AI Engineer,Clarity AI,,,,,https://www.builtinla.com/job/staff-ai-engineer/8695738,8695738,2026-05-29
"Senior AI Engineer, Enterprise AI",GE Healthcare,,,,,https://www.builtinla.com/job/senior-ai-engineer-enterprise-ai/9199758,9199758,2026-05-29
"Senior AI Engineer, Enterprise AI",GE Healthcare,,,,,https://www.builtinla.com/job/senior-ai-engineer-enterprise-ai/9199808,9199808,2026-05-29
Staff AI Engineer | Agentic Systems,Machinify,,,,,https://www.builtinla.com/job/staff-nlp-scientist/8940949,8940949,2026-05-29
AI Engineer | Agentic Systems,Machinify,,,,,https://www.builtinla.com/job/nlp-scientist/8940922,8940922,2026-05-29
AI Engineer,Sharebite,,,,,https://www.builtinla.com/job/ai-engineer/8953975,8953975,2026-05-29
AI Engineer - Labrynth,Infinity Constellation,,,,,https://www.builtinla.com/job/ai-engineer/9179936,9179936,2026-05-29
Applied AI Engineer,Atomicwork,,,,,https://www.builtinla.com/job/applied-ai-engineer/8222402,8222402,2026-05-29
"Senior AI Engineer, Agentic Systems",AI Technology Partners,,,,,https://www.builtinla.com/job/senior-ai-engineer-agentic-systems/9101202,9101202,2026-05-29
"Senior Software Engineer, Sports AI",Genius Sports,,,,,https://www.builtinla.com/job/senior-software-engineer-sports-ai/9302212,9302212,2026-05-29
Applied AI Health Data System Engineer-Senior Manager,PwC,,,,,https://www.builtinla.com/job/applied-ai-health-data-system-engineer-senior-manager/9300811,9300811,2026-05-29
Sr AI Engineer,The Trade Desk,,,,,https://www.builtinla.com/job/senior-software-engineer-ai/6658407,6658407,2026-05-29
"Backend Engineer, Agentic AI (Staff+ Level)",Granted,,,,,https://www.builtinla.com/job/founding-ai-engineer/7253881,7253881,2026-05-29
Staff Software Engineer - AI Website Builder - US (Remote),Luxury Presence,,,,,https://www.builtinla.com/job/staff-software-engineer-ai-website-builder-us-remote/9121540,9121540,2026-05-29
Staff ML Engineer - Embodied AI Onboard Autonomy,General Motors,,,,,https://www.builtinla.com/job/staff-ml-engineer-offboard-embodied-ai/6459221,6459221,2026-05-29
Senior AI Engineer - Monetization Platform,Yahoo,,,,,https://www.builtinla.com/job/senior-ai-engineer-monetization-platform/8942702,8942702,2026-05-29
Sr AI Engineer,Zuora,,,,,https://www.builtinla.com/job/sr-salesforce-developer-cpq/8854431,8854431,2026-05-29
AI Engineer,Canadian National Railway Company,,,,,https://www.builtinla.com/job/ai-engineer/9472213,9472213,2026-05-29
Senior AI Controls Solutions Engineer,Phaidra,,,,,https://www.builtinla.com/job/senior-ai-controls-solutions-engineer/9117118,9117118,2026-05-29
"Senior Security Engineer, Agentic AI",Trail of Bits,,,,,https://www.builtinla.com/job/senior-security-engineer-agentic-ai/8883620,8883620,2026-05-29
Staff AI Engineer,Robots & Pencils,,,,,https://www.builtinla.com/job/staff-ai-engineer/9464928,9464928,2026-05-29
Sr. AI Engineer,MeridianLink,,,,,https://www.builtinla.com/job/sr-ai-engineer/9464450,9464450,2026-05-29
Data & AI Engineer (Remote),FortifyIQ,,,,,https://www.builtinla.com/job/data-ai-engineer-remote/8931572,8931572,2026-05-29
Senior Agentic AI Engineer,Eigen Labs,,,,,https://www.builtinla.com/job/agentic-ai-engineer/8936191,8936191,2026-05-29
Principal AI Engineer,TENEX.AI,,,,,https://www.builtinla.com/job/principal-ai-engineer/7080796,7080796,2026-05-29
AI Engineer,Chickasaw Nation Industries,,,,,https://www.builtinla.com/job/ai-engineer/9457555,9457555,2026-05-29
"Senior GTM Engineer,  AI Innovation",Toast,,,,,https://www.builtinla.com/job/senior-gtm-engineer-ai-innovation/9386460,9386460,2026-05-29
Senior AI Engineer,Newfront,,,,,https://www.builtinla.com/job/senior-ai-engineer/9438967,9438967,2026-05-29
Principal AI Engineer,LINQ (linq.com),,,,,https://www.builtinla.com/job/principal-technical-product-manager-ai-enablement/9056850,9056850,2026-05-29
Senior AI Engineer (Clients) - Supernal,Infinity Constellation,,,,,https://www.builtinla.com/job/senior-ai-engineer-clients-supernal/9434344,9434344,2026-05-29
"Staff Data Engineer (Scala, Spark, & Gen AI)",DISQO,,,,,https://www.builtinla.com/job/staff-data-engineer-scala-spark-gen-ai/9258751,9258751,2026-05-29
Sr. AI Engineer,Mitek Systems,,,,,https://www.builtinla.com/job/sr-ai-engineer/9174490,9174490,2026-05-29
Senior AI Engineer,Talkspace,,,,,https://www.builtinla.com/job/senior-ai-engineer/8018375,8018375,2026-05-29
AI Engineer,Reflow,,,,,https://www.builtinla.com/job/ai-engineer/9156535,9156535,2026-05-29
Applied AI Engineer,Human Agency,,,,,https://www.builtinla.com/job/applied-ai-engineer/8630429,8630429,2026-05-29
"AI Engineer, Staff",Lyric - Clarity in motion.,,,,,https://www.builtinla.com/job/ai-engineer-staff/9422529,9422529,2026-05-29
Principal AI Engineer,Exactera,,,,,https://www.builtinla.com/job/principal-ai-engineer/9417884,9417884,2026-05-29
Applied AI Health System Engineer - Senior Manager,PwC,,,,,https://www.builtinla.com/job/applied-ai-health-system-engineer-senior-manager/9021332,9021332,2026-05-29
"IT Staff Engineer - AI Enablement & Automation (Remote, US)",Openly,,,,,https://www.builtinla.com/job/it-staff-engineer-ai-enablement-automation-remote-us/9345467,9345467,2026-05-29
Senior AI Engineer,Accordion,,,,,https://www.builtinla.com/job/senior-ai-engineer/8787098,8787098,2026-05-29
Senior AI Engineer,First Resonance,,,,,https://www.builtinla.com/job/senior-ai-engineer/8555164,8555164,2026-05-29
"Developer Relations Lead, AI Infrastructure and Community",Runpod,,,,,https://www.builtinla.com/job/developer-relations-community-manager/9076742,9076742,2026-05-29
AI Engineer,Guild Mortgage,,,,,https://www.builtinla.com/job/ai-engineer/9130362,9130362,2026-05-29
AI Engineer,Yuno,,,,,https://www.builtinla.com/job/ai-engineer/9127034,9127034,2026-05-29
AI Engineer,Quantiphi,,,,,https://www.builtinla.com/job/ai-engineer/9126697,9126697,2026-05-29
Artificial Intelligence Engineer,detections.ai,,,,,https://www.builtinla.com/job/artificial-intelligence-engineer/8896667,8896667,2026-05-29
AI Engineer,CoreStory,,,,,https://www.builtinla.com/job/ai-engineer/7998280,7998280,2026-05-29
Artificial Intelligence Engineer,Dev Technosys,,,,,https://www.builtinla.com/job/artificial-intelligence-engineer/8773455,8773455,2026-05-29
"AI Engineer - Classifiers, Media Intelligence & Voice R&D",Wow Remote Teams,,,,,https://www.builtinla.com/job/ai-engineer-classifiers-media-intelligence-voice-r-d/9394109,9394109,2026-05-29
AI Engineer - United States,Pulsora,,,,,https://www.builtinla.com/job/ai-engineer-united-states/9109762,9109762,2026-05-29
Applied AI Engineer - US,Pulsora,,,,,https://www.builtinla.com/job/applied-ai-engineer-us/9109763,9109763,2026-05-29
Founding AI Engineer,Shiplight AI,,,,,https://www.builtinla.com/job/founding-ai-engineer/9107716,9107716,2026-05-29
"Sr Staff AI Engineer, Context Engineering",WEX Inc.,,,,,https://www.builtinla.com/job/sr-staff-ai-engineer-context-engineering/9114809,9114809,2026-05-29
Sr Software AI Engineer 3 - Context Engineering,WEX Inc.,,,,,https://www.builtinla.com/job/sr-software-ai-engineer-3-context-engineering/9114814,9114814,2026-05-29
Founding AI Engineer – Internal Copilot Platform,Ondo Finance,,,,,https://www.builtinla.com/job/founding-ai-engineer-internal-copilot-platform/8879486,8879486,2026-05-29
AI Engineer  (Image/Video Generation),Zeely – AI Admaker,,,,,https://www.builtinla.com/job/ai-engineer-image-video-generation/8875571,8875571,2026-05-29
AI Engineer II,Axle Informatics,,,,,https://www.builtinla.com/job/ai-engineer-ii/9101006,9101006,2026-05-29
Principal AI Engineer - AI Creator,DataCamp,,,,,https://www.builtinla.com/job/principal-ai-engineer-ai-creator/8869248,8869248,2026-05-29
Principal AI Engineer - AI Creator,DataCamp,,,,,https://www.builtinla.com/job/principal-ai-engineer-ai-creator/8869240,8869240,2026-05-29
Principal AI Engineer - AI Creator,DataCamp,,,,,https://www.builtinla.com/job/principal-ai-engineer-ai-creator/8869267,8869267,2026-05-29
Principal AI Engineer - AI Creator,DataCamp,,,,,https://www.builtinla.com/job/principal-ai-engineer-ai-creator/8869261,8869261,2026-05-29
"Applied AI Engineer, Internal Products",BioRender,,,,,https://www.builtinla.com/job/applied-ai-engineer-internal-products/8876517,8876517,2026-05-29
Senior AI Engineer,BioRender,,,,,https://www.builtinla.com/job/senior-ai-engineer/8876526,8876526,2026-05-29
Staff AI Engineer,Newfront,,,,,https://www.builtinla.com/job/staff-ai-engineer/9388969,9388969,2026-05-29
AI Engineer,Makai Labs,,,,,https://www.builtinla.com/job/ai-engineer/9385843,9385843,2026-05-29
AI Engineer / Machine Learning Engineer – MLOps,KATBOTZ LLC,,,,,https://www.builtinla.com/job/ai-engineer-machine-learning-engineer-mlops/9385582,9385582,2026-05-29
"AI Developer / AI Engineer – Agentic AI, LLM & Predictive Analytics",KATBOTZ LLC,,,,,https://www.builtinla.com/job/ai-developer-ai-engineer-agentic-ai-llm-predictive-analytics/9385585,9385585,2026-05-29
Software Engineer – Full Stack - Internal AI Tools Team,Voyager Technologies,,,,,https://www.builtinla.com/job/software-engineer-full-stack-agentic-computational-engineering-ace-platform/8058093,8058093,2026-05-29
AI AppSec Engineer Lead,Capital Group,,,,,https://www.builtinla.com/job/ai-appsec-engineer-v/7660445,7660445,2026-05-29
"iOS Software Engineer, AI Engineering",TWG Global,,,,,https://www.builtinla.com/job/ios-software-engineer-ai-engineering/9539314,9539314,2026-05-29
"Mission Integration Engineer, AI (Starshield)",SpaceX,,,,,https://www.builtinla.com/job/mission-integration-engineer-ai-starshield/9537324,9537324,2026-05-29
"Senior Staff AI Engineer, Generative AI Platforms",Faraday Future,,,,,https://www.builtinla.com/job/senior-manager-generative-ai-creative/9019656,9019656,2026-05-29
"Staff AI Engineer, Internal Automation",CargoSprint,,,,,https://www.builtinla.com/job/staff-ai-engineer-internal-automation/9376740,9376740,2026-05-29
AI Engineer,Ensemble Health Partners,,,,,https://www.builtinla.com/job/ai-engineer/4133741,4133741,2026-05-29
"Senior Engineering Manager, AI Developer Experience",Temporal Technologies,,,,,https://www.builtinla.com/job/senior-engineering-manager-ai-developer-experience/9369756,9369756,2026-05-29
AI Solutions Developer – Insurance Operations & Systems Integration,Hankey Group,,,,,https://www.builtinla.com/job/ai-solutions-developer-insurance-operations-systems-integration/9518296,9518296,2026-05-29
Senior Gen AI Developer,"KBR, Inc",,,,,https://www.builtinla.com/job/senior-gen-ai-developer/9244316,9244316,2026-05-29
Senior AI Engineer,Sift Healthcare,,,,,https://www.builtinla.com/job/senior-ai-engineer/8843511,8843511,2026-05-29
Applied AI Engineer,WorkOS,,,,,https://www.builtinla.com/job/applied-ai-engineer/8611948,8611948,2026-05-29
Senior AI Engineer,AbsenceSoft,,,,,https://www.builtinla.com/job/principal-ai-software-engineer/9080330,9080330,2026-05-29
Applied AI Engineer,Splitero,,,,,https://www.builtinla.com/job/applied-ai-engineer/8845704,8845704,2026-05-29
"Senior AI Engineer, MarTech",McAfee,,,,,https://www.builtinla.com/job/senior-ai-engineer-martech/8852945,8852945,2026-05-29
Databricks Senior Data & AI Engineer,V2,,,,,https://www.builtinla.com/job/databricks-senior-data-ai-engineer/9347331,9347331,2026-05-29
Senior AI Engineer,Revecore,,,,,https://www.builtinla.com/job/senior-ai-engineer/9019378,9019378,2026-05-29
"Senior Full-Stack Engineer, AI Engineering",TWG Global,,,,,https://www.builtinla.com/job/senior-full-stack-ai-engineer-web-ios/9512555,9512555,2026-05-29
Generative Spacecraft Design Software Engineer (ML/AI),Oligo,,,,,https://www.builtinla.com/job/generative-spacecraft-design-software-engineer-ml-ai/9228060,9228060,2026-05-29
Staff AI Engineer,Pair Team,,,,,https://www.builtinla.com/job/staff-ai-engineer/8818852,8818852,2026-05-29
Senior AI Engineer,Pair Team,,,,,https://www.builtinla.com/job/senior-ai-engineer/8818835,8818835,2026-05-29
Principal AI Engineer,Pair Team,,,,,https://www.builtinla.com/job/ai-engineer/8648045,8648045,2026-05-29
Staff AI Engineer,Conveyor,,,,,https://www.builtinla.com/job/staff-ai-engineer/9334892,9334892,2026-05-29
"Principal Software Engineer, AI Platform Engineering",Saviynt,,,,,https://www.builtinla.com/job/principal-software-engineer-ai-platform-engineering/9499039,9499039,2026-05-29
Senior AI Engineer,Q-Centrix,,,,,https://www.builtinla.com/job/senior-ai-engineer/9083035,9083035,2026-05-29
"Lead AI Engineer, NLQ & Agentic Systems",Upwork,,,,,https://www.builtinla.com/job/lead-data-engineer/8332456,8332456,2026-05-29
Staff Applied AI Engineer,StackBlitz,,,,,https://www.builtinla.com/job/staff-applied-ai-engineer/8363829,8363829,2026-05-29
Go-To-Market (GTM) AI Engineer,Sophos,,,,,https://www.builtinla.com/job/ai-solutions-engineer/9088694,9088694,2026-05-29
Senior Full Stack AI Engineer (Rapid Prototyping & Analytics ),Prompt Therapy Solutions Inc,,,,,https://www.builtinla.com/job/senior-ai-engineer-rapid-prototyping-analytics/8102843,8102843,2026-05-29
Applied AI Engineer,BJAK,,,,,https://www.builtinla.com/job/applied-ai-engineer/9061797,9061797,2026-05-29
Senior AI Engineer (Core) - Supernal,Infinity Constellation,,,,,https://www.builtinla.com/job/senior-ai-engineer-core-supernal/9064868,9064868,2026-05-29
Sr Staff AI Engineer,Penn Mutual,,,,,https://www.builtinla.com/job/sr-staff-ai-engineer/9071068,9071068,2026-05-29
Senior AI/ML Engineer,Cooley,,,,,https://www.builtinla.com/job/senior-ai-ml-engineer/9191771,9191771,2026-05-29
Data & AI Platform Engineer,Armanino LLP,,,,,https://www.builtinla.com/job/data-ai-platform-engineer/9199825,9199825,2026-05-29
AI Engineer - Public Sector,unstructured.io,,,,,https://www.builtinla.com/job/ai-engineer-public-sector/8692157,8692157,2026-05-29
Agentic AI Engineer,Whitespace (inthewhitespace.com),,,,,https://www.builtinla.com/job/agentic-ai-engineer/9048995,9048995,2026-05-29
Senior AI Engineer (USA - Remote),Gurobi Optimization,,,,,https://www.builtinla.com/job/senior-ai-engineer-usa-remote/8977832,8977832,2026-05-29
AI Engineer,OneMagnify,,,,,https://www.builtinla.com/job/ai-engineer/8330186,8330186,2026-05-29
"Staff Software Engineer, AI Tooling",Vast,,,,,https://www.builtinla.com/job/staff-software-engineer-ai-tooling/8936117,8936117,2026-05-29
Senior AI Engineer,KlearNow,,,,,https://www.builtinla.com/job/senior-ai-engineer/9303647,9303647,2026-05-29
Staff AI Engineer,TaskRay,,,,,https://www.builtinla.com/job/staff-ai-engineer/9302874,9302874,2026-05-29
Senior AI Engineer,TaskRay,,,,,https://www.builtinla.com/job/senior-ai-engineer/9302872,9302872,2026-05-29
Full Stack Developer with AI Model Experience (React.js/Node.js/TypeScript),Bee Techy,,,,,https://www.builtinla.com/job/full-stack-developer-ai-model-experience-react-js-node-js-typescript/8203563,8203563,2026-05-29
"Senior Software Engineer, AI Systems",Subject,,,,,https://www.builtinla.com/job/senior-software-engineer-ai-systems/6870134,6870134,2026-05-29
Senior Software Engineer - AI Core Engineering,The Walt Disney Company,,,,,https://www.builtinla.com/job/senior-software-engineer-ai-core-engineering/9483607,9483607,2026-05-29
Staff Software Engineer (Emerging Tech & AI Automation) Project Hire,The Walt Disney Company,,,,,https://www.builtinla.com/job/staff-software-engineer-emerging-tech-ai-automation-project-hire/9483210,9483210,2026-05-29
Staff GenAI/ML Engineer (Emerging Tech & AI Automation) Project Hire,The Walt Disney Company,,,,,https://www.builtinla.com/job/staff-genai-ml-engineer-emerging-tech-ai-automation-project-hire/9483155,9483155,2026-05-29
Senior Forward Deployed AI Engineer,Omada Health,,,,,https://www.builtinla.com/job/senior-it-engineer-ai-enablement/9028910,9028910,2026-05-29
Senior AI Engineer,RegScale,,,,,https://www.builtinla.com/job/senior-ai-engineer/8796253,8796253,2026-05-29
AI Engineer,Epistemix,,,,,https://www.builtinla.com/job/ai-engineer/8309905,8309905,2026-05-29
Sr Staff AI Engineer,Penn Mutual,,,,,https://www.builtinla.com/job/sr-staff-ai-engineer/8548610,8548610,2026-05-29
