title,company,location,work_type,level,compensation,link,id,scraped_date
"Software Engineer, AI Web Game",Wolf Games,"Los Angeles, CA, USA",In-Office,Mid level,,https://www.builtinla.com/job/software-engineer-ai-web-game/8393890,8393890,2026-02-04
Senior AI Engineer – Agentic Platform Lead,Voyager Technologies,3 Locations,In-Office,Senior level,165K-250K Annually,https://www.builtinla.com/job/senior-ai-engineer-agentic-platform-lead/8019906,8019906,2026-02-04
"Senior Full Stack Engineer (Python, Serverless, AI Fluency)",VYNYL,"Los Angeles, CA, USA",In-Office,Senior level,140K-175K Annually,https://www.builtinla.com/job/senior-full-stack-engineer-python-serverless-ai-fluency/8389528,8389528,2026-02-04
Senior Machine Learning Engineer: 3D Generative AI,Genies,2 Locations,In-Office,Mid level,180K-270K Annually,https://www.builtinla.com/job/senior-machine-learning-engineer-3d-generative-ai/6606445,6606445,2026-02-04
Principal AI Engineer,Kizen,"Los Angeles, CA, USA",Hybrid,Senior level,250K-412K Annually,https://www.builtinla.com/job/principal-ai-engineer/7269462,7269462,2026-02-04
"Vice President, AI Product Engineer","Oaktree Capital Management, L.P.","Los Angeles, CA, USA",In-Office,Senior level,190K-225K Annually,https://www.builtinla.com/job/vice-president-ai-product-engineer/7712320,7712320,2026-02-04
"Staff Machine Learning Engineer, Tidal Personalization AI",TIDAL,8 Locations,Remote or Hybrid,Expert/Leader,195K-343K Annually,https://www.builtinla.com/job/staff-machine-learning-engineer-tidal-personalization-ai/8025671,8025671,2026-02-04
"Senior Software Engineer, AI",Cast & Crew LLC,"Burbank, CA, USA",In-Office,Senior level,130K-165K Annually,https://www.builtinla.com/job/senior-software-engineer-ai/6775085,6775085,2026-02-04
"Consulting Systems Engineer (SoCal) - AI, Data, and DevOps Solutions",World Wide Technology,2 Locations,In-Office or Remote,Senior level,150K-200K Annually,https://www.builtinla.com/job/consulting-systems-engineer-socal-ai-data-and-devops-solutions/7903587,7903587,2026-02-04
Machine Learning Engineer Intern: 3D Generative AI (Q1 2026),Genies,"Los Angeles, CA, USA",In-Office,Internship,45-45 Hourly,https://www.builtinla.com/job/machine-learning-engineer-intern-3d-generative-ai-q1-2026/7901562,7901562,2026-02-04
Private Cloud AI Customer Engineer,Hewlett Packard Enterprise,5 Locations,Remote,Mid level,103K-237K Annually,https://www.builtinla.com/job/private-cloud-ai-customer-engineer/7373748,7373748,2026-02-04
"Senior Software Engineer, AI Inference",NVIDIA,6 Locations,Remote,Senior level,184K-357K Annually,https://www.builtinla.com/job/senior-software-engineer-distributed-inference/6976839,6976839,2026-02-04
Sr AI/HPC Applications and Performance Engineer,Hewlett Packard Enterprise,3 Locations,In-Office or Remote,Senior level,162K-371K Annually,https://www.builtinla.com/job/sr-ai-hpc-applications-and-performance-engineer/7722465,7722465,2026-02-04
Sr. AI Application Developer,Genesys,3 Locations,Remote,Senior level,130K-241K Annually,https://www.builtinla.com/job/sr-ai-application-developer/8245905,8245905,2026-02-04
Full Stack Software Engineer - Agentic AI Startup,NinjaTech AI,8 Locations,In-Office or Remote,Mid level,165K-210K Annually,https://www.builtinla.com/job/full-stack-software-engineer-agentic-ai-startup/8351758,8351758,2026-02-04
"Principal Software Engineer, AI Agents and Tasks",Moon,2 Locations,In-Office,Senior level,210K-300K Annually,https://www.builtinla.com/job/principal-software-engineer-ai-agents-and-tasks/7590947,7590947,2026-02-04
Senior Backend Engineer (Analytics/ AI Personalization),Tapcart,"Santa Monica, CA, USA",In-Office,Senior level,175K-200K Annually,https://www.builtinla.com/job/senior-backend-engineer-analytics-ai-personalization/7125632,7125632,2026-02-04
Senior Software Engineer – Internal AI Tools Lead,Voyager Technologies,3 Locations,In-Office,Senior level,150K-230K Annually,https://www.builtinla.com/job/senior-software-engineer-internal-ai-tools-lead/8058090,8058090,2026-02-04
Software Engineer – Full Stack - Internal AI Tools Team,Voyager Technologies,3 Locations,In-Office,Mid level,120K-180K Annually,https://www.builtinla.com/job/software-engineer-full-stack-agentic-computational-engineering-ace-platform/8058093,8058093,2026-02-04
Simulation Engineer / AI Physicist (ACE),Voyager Technologies,3 Locations,In-Office,Junior,120K-180K Annually,https://www.builtinla.com/job/ai-software-engineer-agents-ace/8058087,8058087,2026-02-04
"Staff Software Engineer, AI/ML Focus",Cambiar Education,"California, USA",Remote,Senior level,140K-170K Annually,https://www.builtinla.com/job/staff-software-engineer-ai-ml-focus/7902495,7902495,2026-02-04
"Lead Software Engineer, AI Planning",Divergent,"Torrance, CA, USA",In-Office,Mid level,156K-214K Annually,https://www.builtinla.com/job/lead-software-engineer-ai-planning/7975568,7975568,2026-02-04
Full Stack Developer with AI Model Experience (React.js/Node.js/TypeScript),Bee Techy,"Los Angeles, CA, USA",In-Office or Remote,Mid level,20-25 Hourly,https://www.builtinla.com/job/full-stack-developer-ai-model-experience-react-js-node-js-typescript/8203563,8203563,2026-02-04
Staff AI/ML Engineer,Cambiar Education,"California, USA",Remote,Senior level,130K-160K Annually,https://www.builtinla.com/job/staff-ai-ml-engineer/7863307,7863307,2026-02-04
"Senior Software Engineer, AI Systems",Subject,"Los Angeles, CA, USA",In-Office,Senior level,255K-285K Annually,https://www.builtinla.com/job/senior-software-engineer-ai-systems/6870134,6870134,2026-02-04
Staff Solutions Engineer - Observo AI,SentinelOne,"California, USA",,Senior level,216K-297K Annually,https://www.builtinla.com/job/sr-solutions-engineer-observo-ai/7331343,7331343,2026-02-04
Principal Full Stack Engineer - AI Product,Re:Build Manufacturing,3 Locations,In-Office,Senior level,185K-230K Annually,https://www.builtinla.com/job/principal-full-stack-engineer-ai-product/7763496,7763496,2026-02-04
Solution Engineer /SME  ( AI/Cloud Data Platform),Alteryx,8 Locations,Remote,Senior level,160K-184K Annually,https://www.builtinla.com/job/analyst-pm-gtm-cloud-data-platform/8044614,8044614,2026-02-04
Senior Software Engineer - AI Platform,StubHub,"Los Angeles, CA, USA",Hybrid,Senior level,200K-250K Annually,https://www.builtinla.com/job/senior-software-engineer-ai/6786581,6786581,2026-02-04
AI Engineer,Dentsu Creative,,,,,https://builtin.com/job/ai-engineer/8527811,8527811,2026-02-27
Senior Enterprise Applications Engineer - AI Workflows,Adyen,,,,,https://builtin.com/job/senior-enterprise-applications-engineer-ai-workflows/8403186,8403186,2026-02-27
AI Engineer - FDE (Forward Deployed Engineer),Databricks,,,,,https://builtin.com/job/ai-engineer-fde-forward-deployed-engineer/8340158,8340158,2026-02-27
AI Engineer,Optiver,,,,,https://builtin.com/job/ai-engineer/8494356,8494356,2026-02-27
AI Developer,GoSpooky,,,,,https://builtin.com/job/ai-developer/8491158,8491158,2026-02-27
"Senior Full-Stack Software Engineer, Applied AI",Circle.so,,,,,https://builtin.com/job/senior-full-stack-software-engineer-applied-ai/8431488,8431488,2026-02-27
Senior AI Infrastructure Engineer,Together AI,,,,,https://builtin.com/job/senior-backend-engineer-together-cloud/8256201,8256201,2026-02-27
Senior Python Engineer (AI Product Team),Manychat,,,,,https://builtin.com/job/senior-python-engineer-ai-product-team/8492977,8492977,2026-02-27
Senior Hardware Engineer (R&D / GPI / AI),Nebius,,,,,https://builtin.com/job/system-engineer-servers-hardware-rd-team/3688691,3688691,2026-02-27
Senior Software Engineer (Typescript / Backend) - AI/ML,ClickHouse,,,,,https://builtin.com/job/senior-software-engineer-typescript-backend-ai-ml/8503509,8503509,2026-02-27
Senior AI Engineer (x/f/m),Doctolib,,,,,https://builtin.com/job/senior-ai-engineer-x-f-m/8492018,8492018,2026-02-27
AI Software Engineer (Python),G2i,,,,,https://builtin.com/job/ai-software-engineer-python/8594228,8594228,2026-02-27
AI Software Engineer (C#),G2i,,,,,https://builtin.com/job/ai-software-engineer-c/8594211,8594211,2026-02-27
AI Software Engineer (Ruby),G2i,,,,,https://builtin.com/job/ai-software-engineer-ruby/8594219,8594219,2026-02-27
AI Software Engineer (Rust),G2i,,,,,https://builtin.com/job/ai-software-engineer-rust/8594199,8594199,2026-02-27
AI Software Engineer (Java),G2i,,,,,https://builtin.com/job/ai-software-engineer-java/8594186,8594186,2026-02-27
AI Software Engineer (C++),G2i,,,,,https://builtin.com/job/ai-software-engineer-c/8594191,8594191,2026-02-27
Legal Engineer (Libra - Legal AI Assistant) (m/f/d),Wolters Kluwer,,,,,https://builtin.com/job/legal-engineer-libra-legal-ai-assistant-m-f-d/8583179,8583179,2026-02-27
"Senior AI Engineer, Device Intelligence (m/f/d)",Cepheid,,,,,https://builtin.com/job/senior-ai-engineer-device-intelligence-m-f-d/8469739,8469739,2026-02-27
Senior Machine Learning Engineer for AI Product,Qonto,,,,,https://builtin.com/job/senior-machine-learning-engineer-ai-product/8097536,8097536,2026-02-27
Platform Engineer (m/f/d) (AI Startup),Deltia,,,,,https://builtin.com/job/platform-engineer-m-f-d-ai-startup/8570685,8570685,2026-02-27
Product Engineer (AI),Parity Technologies,,,,,https://builtin.com/job/product-engineer-ai/8477104,8477104,2026-02-27
SecOps Engineer (Libra - Legal AI Assistant) (m/f/d),Wolters Kluwer,,,,,https://builtin.com/job/senior-secops-engineer-libra-legal-ai-assistant-m-f-d/8311713,8311713,2026-02-27
Principal AI/ML Scientist & Engineer,Pipedrive,,,,,https://builtin.com/job/principal-ai-ml-scientist-engineer/8524226,8524226,2026-02-27
DevOps Engineer (Libra - Legal AI Assistant) (m/w/d),Wolters Kluwer,,,,,https://builtin.com/job/devops-engineer-libra-legal-ai-assistant-m-w-d/8464338,8464338,2026-02-27
Senior Software Engineer / AI Enabler (m/f/d),AutoScout24,,,,,https://builtin.com/job/senior-software-engineer-ai-enabler-m-f-d/8517321,8517321,2026-02-27
Staff AI/ML Research & Development Engineer,WeLocalize,,,,,https://builtin.com/job/staff-ai-ml-research-development-engineer/8323205,8323205,2026-02-27
"Principal Software Engineer - Fullstack, AI (all genders)",Babbel,,,,,https://builtin.com/job/principal-fullstack-engineer-all-genders/8224673,8224673,2026-02-27
AI Research Engineer - ML Engineering,Helsing,,,,,https://builtin.com/job/ai-research-engineer-ml-engineering/8453916,8453916,2026-02-27
"Senior ML Ops Engineer, AI Platform Team",GetYourGuide,,,,,https://builtin.com/job/senior-ml-ops-engineer-ai-platform-team/8428380,8428380,2026-02-27
AI Research Engineer -  Computer Vision,Helsing,,,,,https://builtin.com/job/ai-research-engineer-computer-vision/6290446,6290446,2026-02-27
AI Automation Engineer,Five9,,,,,https://builtin.com/job/ai-automation-engineer/8463730,8463730,2026-02-27
"AI Engineer, Aladdin Quality Engineering, Vice President",BlackRock,,,,,https://builtin.com/job/ai-engineer-aladdin-quality-engineering-vice-president/8598578,8598578,2026-02-27
Sr. ServiceNow CSM AI Developer,SailPoint,,,,,https://builtin.com/job/sr-servicenow-csm-ai-developer/8451206,8451206,2026-02-27
Senior AI Engineer - Machine Learning,ZS,,,,,https://builtin.com/job/senior-ai-engineer-machine-learning/7952350,7952350,2026-02-27
AI Engineer II,Rapid7,,,,,https://builtin.com/job/ai-engineer-ii/8071786,8071786,2026-02-27
Senior AI Engineer,Rapid7,,,,,https://builtin.com/job/senior-ai-engineer/8547087,8547087,2026-02-27
Staff AI Engineer,Apollo.io,,,,,https://builtin.com/job/staff-ai-engineer/6948116,6948116,2026-02-27
Applied AI Engineer (Agentic Workflows) - India,Built In,,,,,https://builtin.com/job/applied-ai-engineer-agentic-workflows-india/6248258,6248258,2026-02-27
"Artificial Intelligence Engineer, Portfolio Management Group, Associate",BlackRock,,,,,https://builtin.com/job/artificial-intelligence-engineer-portfolio-management-group-associate/8225043,8225043,2026-02-27
Senior AI Engineer,Apollo.io,,,,,https://builtin.com/job/senior-ai-engineer/8448824,8448824,2026-02-27
"Artificial Intelligence Engineer, Portfolio Management Group, Vice President",BlackRock,,,,,https://builtin.com/job/artifical-intelligence-engineer-portfolio-management-group-vice-president/7986841,7986841,2026-02-27
AI/ML Engineer - JAVA and Microservices and  AI/ML,Optum,,,,,https://builtin.com/job/ai-ml-engineer-java-and-microservices-and-ai-ml/8594811,8594811,2026-02-27
AI/ML Engineer,Optum,,,,,https://builtin.com/job/ai-ml-engineer/8594810,8594810,2026-02-27
Senior Software Engineer - AI,Wells Fargo,,,,,https://builtin.com/job/senior-software-engineer-ai/8489540,8489540,2026-02-27
Principal Engineer - Generative AI Infra Capabilities,Wells Fargo,,,,,https://builtin.com/job/principal-engineer/8409598,8409598,2026-02-27
Principal Engineer - Gen AI,Wells Fargo,,,,,https://builtin.com/job/principal-engineer/8499737,8499737,2026-02-27
Senior Software Engineer(Data Engineering/Generative AI),Wells Fargo,,,,,https://builtin.com/job/senior-software-engineer-data-engineering-generative-ai/8514511,8514511,2026-02-27
"Sr. Engineer, Sensor - Cloud & AI Runtime (C++/Linux/eBPF/K8s)",CrowdStrike,,,,,https://builtin.com/job/sr-engineer-sensor/8476872,8476872,2026-02-27
"Sr. Engineer, Sensor - Cloud & AI Runtime (C++/Linux/eBPF/K8s) (Hybrid, IND)",CrowdStrike,,,,,https://builtin.com/job/sr-engineer-sensor-hybrid-ind/8484849,8484849,2026-02-27
Senior Business Analytics Developer - AI & BI focus,ServiceNow,,,,,https://builtin.com/job/senior-business-analytics-developer-ai-bi-focus/8089140,8089140,2026-02-27
"Manager, DS & AI Backend Engineer",Pfizer,,,,,https://builtin.com/job/manager-ds-ai-backend-engineer/8585904,8585904,2026-02-27
"Senior Associate, DS & AI Backend Engineer",Pfizer,,,,,https://builtin.com/job/senior-associate-ds-ai-backend-engineer/8585903,8585903,2026-02-27
Lead Software Engineer - AI/ML,Boeing,,,,,https://builtin.com/job/lead-software-engineer-ai-ml/8146837,8146837,2026-02-27
AI/ML Sr. Engineer,Cargill,,,,,https://builtin.com/job/ai-ml-sr-engineer/8363908,8363908,2026-02-27
AI/ML Engineer,Cargill,,,,,https://builtin.com/job/ai-ml-engineer/8363901,8363901,2026-02-27
"Software Engineer(Elastic Search or any enterprise observability tools Prometheus/Grafana Cloud/On prem Observability Azure/AWS/GCP advanced concepts Kubernetes, Linux and Docker DevOps advanced Agentic AI fundamentals)",Motorola Solutions,,,,,https://builtin.com/job/software-engineer/7703138,7703138,2026-02-27
"Senior Software Engineer, AI",FloQast,,,,,https://builtin.com/job/senior-software-engineer-ai/7203041,7203041,2026-02-27
Lead Software Engineer - Predictive AI,Wells Fargo,,,,,https://builtin.com/job/lead-software-engineer/8409634,8409634,2026-02-27
Principal Engineer - Predictive AI,Wells Fargo,,,,,https://builtin.com/job/principal-engineer/8409584,8409584,2026-02-27
Senior Softwae Engineer (Java/Go with AI),Uniphore,,,,,https://builtin.com/job/senior-softwae-engineer-java-go-ai/8344074,8344074,2026-02-27
Software Engineer (Java/Go with AI),Uniphore,,,,,https://builtin.com/job/software-engineer-java-go-ai/8344086,8344086,2026-02-27
Principal Software Engineer (Java/Go with AI),Uniphore,,,,,https://builtin.com/job/principal-software-engineer-java-go-ai/8344085,8344085,2026-02-27
Staff Software Engineer (Java/Go with AI),Uniphore,,,,,https://builtin.com/job/staff-software-engineer-java-go-ai/8344087,8344087,2026-02-27
Staff Machine Learning Engineer (Agentic AI/Gen AI),Zscaler,,,,,https://builtin.com/job/staff-machine-learning-engineer/8057267,8057267,2026-02-27
Senior AI/ML Engineer,LogicMonitor,,,,,https://builtin.com/job/senior-ai-ml-engineer/8435451,8435451,2026-02-27
"Senior Software Engineer, AI",LogicMonitor,,,,,https://builtin.com/job/senior-software-engineer-ai/8435453,8435453,2026-02-27
"Sr. UI Engineer, AI",LogicMonitor,,,,,https://builtin.com/job/sr-ui-engineer-ai/8435452,8435452,2026-02-27
AI/ML Engineer,LogicMonitor,,,,,https://builtin.com/job/ai-ml-engineer/8435449,8435449,2026-02-27
"Senior DevOps Engineer, AI",LogicMonitor,,,,,https://builtin.com/job/senior-devops-engineer-ai/8435450,8435450,2026-02-27
Sr. Data AI Engineer,Sutherland,,,,,https://builtin.com/job/sr-data-ai-engineer/8122876,8122876,2026-02-27
Lead - AI Engineer,Ecolab,,,,,https://builtin.com/job/lead-ai-engineer/7957210,7957210,2026-02-27
Senior Generative AI Engineer,Flutter International,,,,,https://builtin.com/job/senior-generative-ai-engineer/8107368,8107368,2026-02-27
"Associate Consultant, AI Engineer",Beghou Consulting,,,,,https://builtin.com/job/associate-consultant-ai-engineer/8598187,8598187,2026-02-27
AI Developer,Barclays,,,,,https://builtin.com/job/ai-developer/8597641,8597641,2026-02-27
AI Developer Technology Engineer,NVIDIA,,,,,https://builtin.com/job/ai-developer-technology-engineer/7699509,7699509,2026-02-27
AI Engineer,Nightfall AI,,,,,https://builtin.com/job/ai-engineer/8596215,8596215,2026-02-27
AI Engineer,Seekho,,,,,https://builtin.com/job/ai-engineer/8596189,8596189,2026-02-27
Senior AI & ML Engineer,Nexthink,,,,,https://builtin.com/job/senior-ai-ml-engineer/8555262,8555262,2026-02-27
Lead AI Developer,dentsu,,,,,https://builtin.com/job/lead-ai-developer/8371658,8371658,2026-02-27
Lead AI Engineer,dentsu,,,,,https://builtin.com/job/lead-ai-engineer/8498765,8498765,2026-02-27
Lead Product Development AI Engineer,Clarivate Analytics,,,,,https://builtin.com/job/lead-product-development-ai-engineer/8593588,8593588,2026-02-27
Generative AI Engineer,Sia Partners,,,,,https://builtin.com/job/generative-ai-engineer/8592362,8592362,2026-02-27
Agentic Artificial Intelligence Engineer,Trimble,,,,,https://builtin.com/job/agentic-artificial-intelligence-engineer/7683539,7683539,2026-02-27
Lead Agentic AI Engineer,Trimble,,,,,https://builtin.com/job/agentic-artificial-intelligence-engineer/7440537,7440537,2026-02-27
PHI - Senior AI Engineer,Prudential plc,,,,,https://builtin.com/job/phi-senior-ai-engineer/8561275,8561275,2026-02-27
Senior AI Engineer – Internal Tools & Platform,Securly,,,,,https://builtin.com/job/senior-ai-engineer-internal-tools-platform/8591626,8591626,2026-02-27
Staff Software Engineer - AI,FourKites,,,,,https://builtin.com/job/staff-software-engineer-ai/8549212,8549212,2026-02-27
Generative AI Developer (Fresher),CompuGroup Medical US,,,,,https://builtin.com/job/generative-ai-developer-fresher/8123883,8123883,2026-02-27
Senior AI Engineer,Kantar,,,,,https://builtin.com/job/senior-ai-engineer/7540853,7540853,2026-02-27
Sr. AI engineer,Sezzle,,,,,https://builtin.com/job/sr-ai-engineer/8590492,8590492,2026-02-27
AI Engineer I (Remote),Sezzle,,,,,https://builtin.com/job/ai-engineer-i-remote/8590462,8590462,2026-02-27
AI Engineer II (Remote),Sezzle,,,,,https://builtin.com/job/ai-engineer-ii-remote/8590444,8590444,2026-02-27
Generative AI Developer,CompuGroup Medical US,,,,,https://builtin.com/job/software-developer-generative-ai/8065953,8065953,2026-02-27
Senior Staff Engineer - IT (AI Engineer - IT),R1 RCM,,,,,https://builtin.com/job/senior-staff-engineer-it-ai-engineer-it/8412095,8412095,2026-02-27
Automation & AI Developer,Thomson Reuters,,,,,https://builtin.com/job/automation-ai-developer/8098473,8098473,2026-02-27
Senior AI Engineer (ML / Deep Learning / GenAI),PairSoft,,,,,https://builtin.com/job/senior-ai-engineer-ml-deep-learning-genai/8584089,8584089,2026-02-27
Gen AI Developer,Citi,,,,,https://builtin.com/job/gen-ai-developer/8478165,8478165,2026-02-27
Gen AI Engineer - Assistant Vice President,Citi,,,,,https://builtin.com/job/gen-ai-engineer-assistant-vice-president/8583778,8583778,2026-02-27
Senior Conversational AI Engineer (Google ADK),Miratech,,,,,https://builtin.com/job/senior-conversational-ai-engineer-google-adk/8582607,8582607,2026-02-27
Sr AI ML Engineer,TransUnion,,,,,https://builtin.com/job/sr-ai-ml-engineer/8323319,8323319,2026-02-27
"Senior Software Engineer, AI Assisted Engineering Support",Navan,,,,,https://builtin.com/job/senior-software-engineer-ai-assisted-engineering-support/8415429,8415429,2026-02-27
Lead AI Engineer,Dentsu Creative,,,,,https://builtin.com/job/lead-ai-engineer/8491607,8491607,2026-02-27
AI Engineer,Hitachi,,,,,https://builtin.com/job/ai-engineer/7756281,7756281,2026-02-27
AI Engineer,BayRock Labs,,,,,https://builtin.com/job/ai-engineer/7924379,7924379,2026-02-27
Digital AI Engineer,KKR,,,,,https://builtin.com/job/digital-ai-engineer/8360385,8360385,2026-02-27
Agentic AI Engineer,TraceLink,,,,,https://builtin.com/job/agentic-ai-engineer/8359884,8359884,2026-02-27
Senior AI Engineer,Assent,,,,,https://builtin.com/job/senior-ai-engineer/7706762,7706762,2026-02-27
AI Engineer,NTT DATA,,,,,https://builtin.com/job/ai-engineer/7069744,7069744,2026-02-27
Senior AI Engineer – Generative AI and Knowledge Systems,ZEISS Group,,,,,https://builtin.com/job/senior-ai-engineer-generative-ai-and-knowledge-systems/8511606,8511606,2026-02-27
Principal AI/ML Engineer,Rapid7,,,,,https://builtin.com/job/principal-ai-ml-engineer/8056500,8056500,2026-02-27
Software Engineer- AI,Cloudflare,,,,,https://builtin.com/job/software-engineer-ai/8530773,8530773,2026-02-27
AI Engineer (Agentic Operations) - NLP,Rocket Software,,,,,https://builtin.com/job/ai-engineer-agentic-operations-nlp/8569572,8569572,2026-02-27
Senior AI/ML Engineer,Optum,,,,,https://builtin.com/job/senior-ai-ml-engineer/8529002,8529002,2026-02-27
GenAI & Agentic AI Developer,Kyndryl,,,,,https://builtin.com/job/genai-agentic-ai-developer/8004899,8004899,2026-02-27
Lead AI Engineer,Keywords Studios,,,,,https://builtin.com/job/lead-ai-engineer/7917490,7917490,2026-02-27
Senior Data and AI engineer,Beckman Coulter Diagnostics,,,,,https://builtin.com/job/senior-data-and-ai-engineer/8335815,8335815,2026-02-27
Senior Data and AI engineer,Danaher Corporation,,,,,https://builtin.com/job/senior-data-and-ai-engineer/8337867,8337867,2026-02-27
Platform AI Developer (m/w/d),CompuGroup Medical US,,,,,https://builtin.com/job/platform-ai-developer-m-w-d/8373515,8373515,2026-02-27
Senior AI Engineer,DevSavant,,,,,https://builtin.com/job/senior-ai-engineer/8566091,8566091,2026-02-27
"Lead Analyst, AI Engineer",KLA,,,,,https://builtin.com/job/lead-analyst-ai-engineer/7191169,7191169,2026-02-27
AI Engineer (GenAI / Hyperscaler / Agentic AI),Nexaminds,,,,,https://builtin.com/job/ai-engineer-genai-hyperscaler-agentic-ai/8561532,8561532,2026-02-27
AI Engineer (GenAI – Vertex AI & GCP),Nexaminds,,,,,https://builtin.com/job/ai-engineer-genai-vertex-ai-gcp/8559628,8559628,2026-02-27
Senior AI Engineer,Ecolab,,,,,https://builtin.com/job/senior-business-analyst/8414449,8414449,2026-02-27
"Software Engineer, AI Agentic Search, Early Career",Notion,,,,,https://builtin.com/job/software-engineer-ai-agentic-search-early-career/8239323,8239323,2026-02-27
"Staff Software Engineer, AI Agentic Search",Notion,,,,,https://builtin.com/job/software-engineer-ai-agentic-search/8238537,8238537,2026-02-27
"Software Engineer II (Quality) - Manual, Automation, AI & Cloud Testing-1",Mastercard,,,,,https://builtin.com/job/software-engineer-ii-quality-manual-automation-ai-cloud-testing-1/8268456,8268456,2026-02-27
Lead Software Engineer - Data Engineering/Generative AI,Wells Fargo,,,,,https://builtin.com/job/lead-software-engineer-data-engineering-generative-ai/8514538,8514538,2026-02-27
AI Engineer,Welldoc,,,,,https://builtin.com/job/ai-engineer/8089894,8089894,2026-02-27
Principal AI Developer - Finance Automation & Enterprise Integration,Revvity,,,,,https://builtin.com/job/principal-ai-developer-finance-automation-enterprise-integration/8085814,8085814,2026-02-27
Sr AI/ML Engineer,Zeta Global,,,,,https://builtin.com/job/sr-ai-ml-engineer/8513186,8513186,2026-02-27
Forward Deployed Engineer - AI Strategist,McCain Foods,,,,,https://builtin.com/job/forward-deployed-engineer-ai-strategist/8512655,8512655,2026-02-27
Senior AI Platform Engineer,Cargill,,,,,https://builtin.com/job/senior-ai-platform-engineer/7860146,7860146,2026-02-27
Senior AI Engineer,Precision Medicine Group,,,,,https://builtin.com/job/senior-ai-engineer/7014962,7014962,2026-02-27
Senior AI Engineer,Precision For Medicine,,,,,https://builtin.com/job/senior-ai-engineer/7014809,7014809,2026-02-27
Senior AI Engineer,"QuartzBio, part of Precision for Medicine",,,,,https://builtin.com/job/senior-ai-engineer/7014829,7014829,2026-02-27
AI Engineer,Zinier,,,,,https://builtin.com/job/ai-engineer-genai-llms/7408711,7408711,2026-02-27
Lead AI/ML Engineer,Optum,,,,,https://builtin.com/job/lead-ai-ml-engineer/8504483,8504483,2026-02-27
AI or ML Engineer,Optum,,,,,https://builtin.com/job/ai-or-ml-engineer/8504703,8504703,2026-02-27
"Software Engineer - AI, C# or Java, React, SQL Server",Optum,,,,,https://builtin.com/job/software-engineer-ai-c-or-java-react-sql-server/8504260,8504260,2026-02-27
Senior Software Engineer - RPA and Agentic AI,Optum,,,,,https://builtin.com/job/senior-software-engineer-rpa-and-agentic-ai/8504029,8504029,2026-02-27
Lead AI ML Engineer,Optum,,,,,https://builtin.com/job/lead-ai-ml-engineer/8504203,8504203,2026-02-27
Associate AI or ML Engineer,Optum,,,,,https://builtin.com/job/associate-ai-or-ml-engineer/8504256,8504256,2026-02-27
Senior Analytics engineer - AI,FourKites,,,,,https://builtin.com/job/senior-analytics-engineer-ai/8503367,8503367,2026-02-27
Software Engineer 2 - AI/ML,Boomi,,,,,https://builtin.com/job/software-engineer-2-ai-ml/8261993,8261993,2026-02-27
Senior AI Engineer,Operative,,,,,https://builtin.com/job/senior-ai-engineer/7189896,7189896,2026-02-27
Senior Full Stack Gen AI Developer- Tietoevry Create (m/f/d),Tietoevry,,,,,https://builtin.com/job/senior-full-stack-gen-ai-developer-tietoevry-create-m-f-d/7182129,7182129,2026-02-27
Senior AI Engineer,Quantanite,,,,,https://builtin.com/job/senior-ai-engineer/6748963,6748963,2026-02-27
AI Engineer,Onebridge,,,,,https://builtin.com/job/ai-engineer/7174470,7174470,2026-02-27
Senior Voice AI Developer,3CLogic,,,,,https://builtin.com/job/senior-voice-ai-developer/7651822,7651822,2026-02-27
Machine Learning/Artificial Intelligence Engineer,Barclays,,,,,https://builtin.com/job/machine-learning-artificial-intelligence-engineer/8549387,8549387,2026-02-27
Senior AI Engineer,Blend360,,,,,https://builtin.com/job/senior-ai-engineer/8548116,8548116,2026-02-27
Sr. AI Engineer,Regeneron,,,,,https://builtin.com/job/sr-data-engineer-machine-learning/8300201,8300201,2026-02-27
Lead AI Developer,Dentsu Creative,,,,,https://builtin.com/job/lead-ai-developer/8478471,8478471,2026-02-27
Senior AI Engineer II,Porch Group,,,,,https://builtin.com/job/senior-ai-engineer-ii/8360323,8360323,2026-02-27
Full-Stack AI Engineer with DevOps Experience,Hewlett Packard Enterprise,,,,,https://builtin.com/job/full-stack-ai-engineer-devops-experience/7929580,7929580,2026-02-27
AI Engineer,"Greif, Inc.",,,,,https://builtin.com/job/ai-engineer/8329507,8329507,2026-02-27
"GCP Data & AI Engineer, AS",Deutsche Bank,,,,,https://builtin.com/job/gcp-data-ai-engineer/8172543,8172543,2026-02-27
Senior Forward Deployed AI Engineer,GE Healthcare,,,,,https://builtin.com/job/senior-forward-deployed-ai-engineer/8536957,8536957,2026-02-27
AI Developer,NTT DATA,,,,,https://builtin.com/job/ai-developer/8536116,8536116,2026-02-27
Principal Power Platform AI Developer,NTT DATA,,,,,https://builtin.com/job/principal-power-platform-ai-developer/8536096,8536096,2026-02-27
AI Engineer,Waystone,,,,,https://builtin.com/job/ai-engineer/8534847,8534847,2026-02-27
Senior AI Engineer I,Porch Group,,,,,https://builtin.com/job/senior-ai-engineer-i/8360355,8360355,2026-02-27
Artificial Intelligence Engineer,Valeo US,,,,,https://builtin.com/job/artificial-intelligence-engineer/8424765,8424765,2026-02-27
AI Engineer - FDE (Forward Deployed Engineer),Deductive AI,,,,,https://builtin.com/job/ai-engineer-fde-forward-deployed-engineer/7377298,7377298,2026-02-27
AI Engineer Intern,Brainwonders,,,,,https://builtin.com/job/ai-engineer-intern/6937833,6937833,2026-02-27
